id,type,genres,average_rating,num_votes
4877,movie,"Biography,Comedy,Drama",7.0,13585
4878,tvSeries,"Comedy,Drama,Fantasy",6.5,789
4879,movie,"Comedy,Drama,Musical",6.3,306
4880,movie,"Action,Crime,Drama",6.8,122457
4881,movie,"Drama,Fantasy,Mystery",6.1,14151
4882,tvEpisode,"Crime,Documentary",6.0,32
4883,short,"Documentary,Short",6.4,686
4884,tvEpisode,"Adventure,Mystery,Reality-TV",8.4,58
4885,tvEpisode,"Drama,Mystery,Reality-TV",6.4,7
4886,movie,"Adventure,Animation,Comedy",6.5,51685
4887,movie,"Crime,Drama",4.0,101
4888,tvEpisode,"Action,Adventure,Animation",8.2,499
4889,movie,"Biography,Crime,Documentary",7.6,5467
4890,tvMiniSeries,"Documentary,History",8.3,1240
4891,movie,Comedy,4.9,2867
4892,movie,"Documentary,Sport",7.4,1393
4893,movie,"Drama,Thriller",5.6,4419
4894,movie,"Comedy,Drama",5.2,14
4895,tvMovie,Documentary,7.8,1592
4896,movie,"Action,Drama,History",7.2,33399
4897,movie,"Comedy,Drama,Romance",6.5,1144
4898,movie,"Drama,Mystery,Sci-Fi",6.1,63213
4899,movie,"Drama,Horror,Sci-Fi",5.3,38853
4900,tvEpisode,"Action,Adventure,Animation",8.5,63
4901,movie,"Action,Adventure,Crime",4.8,3364
4902,movie,"Horror,Mystery,Sci-Fi",5.9,3866
4903,movie,"Drama,Romance",7.6,1084
4904,movie,"Drama,Romance",7.6,7445
4905,movie,"Action,Adventure,Comedy",5.6,8315
4906,tvEpisode,"Comedy,Drama,Romance",8.1,142
4907,tvEpisode,"Comedy,Mystery,Sci-Fi",7.7,1161
4908,movie,"Adventure,Animation,Comedy",5.4,84687
4909,movie,"Adventure,Animation,Comedy",5.3,38571
4910,movie,"Documentary,Drama",7.6,68506
4911,movie,"Biography,Drama",7.7,633946
4912,tvEpisode,"Comedy,Short",4.9,7
4913,tvSeries,"Drama,Mystery,Sci-Fi",7.1,20858
4914,tvEpisode,"Crime,Documentary",8.1,56
4915,movie,Drama,5.2,74
4916,movie,"Comedy,Drama,Romance",7.1,145454
4917,short,"Documentary,Short,Sport",7.4,2660
4918,movie,"Action,Adventure,Drama",6.5,89321
4919,movie,Drama,6.5,442
4920,tvSpecial,"Action,Adventure,Animation",5.9,158
4921,tvMiniSeries,"Drama,History",7.9,33166
4922,movie,"Biography,Drama,History",6.1,707
4923,movie,"Action,Comedy,Family",5.5,41385
4924,movie,"Documentary,Mystery",6.6,1060
4925,movie,"Documentary,Drama,History",8.1,8687
4926,movie,Documentary,6.8,6
4927,movie,"Comedy,Drama",7.3,79495
4928,movie,Thriller,6.4,848
4929,movie,"Biography,Drama,History",6.9,38607
4930,tvSeries,Documentary,7.5,561
4931,tvSeries,"Adventure,Drama,Mystery",6.3,1011
4932,tvEpisode,Drama,7.5,51
4933,tvSeries,"Short,Thriller",6.3,949
4934,tvEpisode,"Drama,Mystery,Sci-Fi",7.9,1423
4935,tvEpisode,"Crime,Drama",7.8,276
4936,movie,"Adventure,Drama,Sci-Fi",5.6,18
4937,tvMiniSeries,"Crime,Drama,Mystery",7.3,36345
4938,movie,Thriller,4.4,648
4939,movie,"Action,Comedy,Romance",6.2,1789
4940,movie,"Documentary,History",7.0,1307
4941,movie,"Horror,Thriller",5.4,8648
4942,tvSeries,"Action,Adventure,Animation",6.2,3201
4943,movie,Comedy,4.4,180
4944,movie,"Documentary,Drama,History",6.7,322
4945,movie,"Action,Crime,Drama",6.3,39411
4946,movie,"Action,Crime,Thriller",6.4,187665
4947,movie,"Crime,Drama,Thriller",7.4,184213
4948,movie,"Comedy,Drama",5.8,973
4949,movie,"Biography,Drama,Romance",7.7,410061
4950,movie,"Comedy,Romance",6.1,222
4951,movie,"Crime,Documentary",8.2,1209
4952,movie,Comedy,6.0,943
4953,movie,Documentary,6.6,289
4954,movie,"Action,Adventure,Sci-Fi",6.0,119161
4955,movie,"Drama,Fantasy,Romance",7.1,142065
4956,movie,"Drama,Mystery,Romance",4.8,28678
4957,movie,"Action,Thriller",6.0,226714
4958,movie,Drama,6.4,2516
4959,tvSeries,Crime,7.0,2335
4960,tvEpisode,"Comedy,Fantasy,Horror",9.4,2667
4961,tvEpisode,"Crime,Drama",7.9,445
4962,movie,"Drama,History,Thriller",7.8,127636
4963,tvMiniSeries,"Crime,Documentary",8.2,8621
4964,movie,"Comedy,Family",5.8,2364
4965,movie,Drama,5.9,2227
4966,movie,"Drama,Thriller",5.7,6135
4967,tvEpisode,"Drama,Mystery,Sci-Fi",7.9,49
4968,tvSeries,Action,6.9,14
4969,tvEpisode,Documentary,8.8,5
4970,movie,"Action,Comedy,Sci-Fi",5.4,79924
4971,tvSeries,"Drama,Thriller",7.5,4046
4972,movie,"Action,Adventure,Comedy",4.9,2406
4973,movie,"Biography,Comedy,Drama",7.6,110099
4974,movie,"Comedy,Romance",6.4,206471
4975,tvSeries,Drama,5.4,5
4976,movie,"Horror,Thriller",4.6,228
4977,tvSeries,"Action,Fantasy,Horror",8.1,2771
4978,tvSeries,Drama,6.0,35
4979,tvSeries,"Comedy,Drama,Family",7.2,3400
4980,movie,"Crime,Drama,Mystery",6.5,8315
4981,movie,"Biography,Documentary,History",7.1,3951
4982,tvSeries,"Family,Sci-Fi,Thriller",6.6,602
4983,movie,"Drama,Romance",6.0,161
4984,tvSeries,"Action,Adventure,Comedy",8.9,3975
4985,movie,Documentary,7.6,545
4986,movie,"Action,Mystery,Thriller",5.7,7342
4987,movie,"Horror,Thriller",4.8,14431
4988,movie,"Crime,Horror,Mystery",4.8,12270
4989,movie,"Horror,Mystery,Thriller",6.2,115571
4990,tvEpisode,Drama,7.9,139
4991,short,Short,6.9,11
4992,short,"Fantasy,Short,Thriller",9.3,25
4993,movie,"Action,Drama,Mystery",5.8,344
4994,movie,"Action,Sci-Fi",6.0,27413
4995,movie,"Action,Adventure,Crime",5.9,5656
4996,movie,"Drama,History,War",7.0,72106
4997,movie,"Comedy,Sport",6.2,150360
4998,movie,"Drama,Horror,Thriller",6.0,303
4999,movie,"Comedy,Romance",4.7,190
5000,movie,"Comedy,Romance",6.0,527
5001,movie,Comedy,4.7,239
5002,movie,Comedy,5.2,19309
5003,short,"Documentary,Short,War",7.5,7182
5004,tvSeries,"Adventure,Comedy,Family",6.7,530
5005,movie,"Adventure,Animation,Comedy",6.4,13902
5006,movie,"Drama,Horror,Mystery",6.9,209900
5007,movie,"Horror,Thriller",4.5,855
5008,movie,"Action,Mystery",7.1,6920
5009,tvEpisode,"News,Short",8.2,54
5010,tvSeries,"Action,Adventure,Fantasy",8.2,309107
5011,tvSpecial,Comedy,8.3,310
5012,tvMovie,Documentary,3.7,174
5013,movie,"Comedy,Drama",6.5,694
5014,movie,Horror,6.0,9
5015,tvMiniSeries,"Crime,Drama,Mystery",6.5,4240
5016,movie,"Drama,Mystery,Thriller",6.5,1824
5017,movie,"Action,Adventure,Crime",6.4,189775
5018,movie,"Comedy,Crime",6.4,3780
5019,tvEpisode,\N,7.9,191
5020,movie,Drama,5.3,523
5021,movie,"Action,Adventure,Family",5.2,1714
5022,short,"Horror,Short",6.1,21
5023,tvMovie,Thriller,3.6,278
5024,movie,"Comedy,Romance",5.7,33409
5025,movie,"Drama,Fantasy",5.6,3246
5026,movie,"Adventure,Comedy,Crime",7.1,11738
5027,movie,"Action,Comedy",5.5,197
5028,movie,"Comedy,Drama,Romance",4.2,2040
5029,movie,Documentary,6.6,273
5030,movie,"Drama,Romance",6.3,76
5031,movie,"Biography,Documentary,Music",7.6,1088
5032,tvSpecial,"Comedy,Documentary",5.6,721
5033,movie,Documentary,6.8,105
5034,movie,Drama,8.2,525452
5035,movie,Documentary,6.6,316
5036,tvMiniSeries,Documentary,7.6,232
5037,tvSpecial,Comedy,6.8,145
5038,movie,"Drama,History",6.6,578
5039,movie,"Comedy,Drama,Romance",6.7,1403
5040,movie,Drama,8.2,2507
5041,movie,Action,5.6,201
5042,movie,"Action,Adventure,Comedy",7.9,605033
5043,tvEpisode,"Comedy,Talk-Show",7.7,38
5044,video,"Action,Adventure,Animation",6.3,5112
5045,tvMiniSeries,"Crime,Drama,Mystery",6.8,2721
5046,movie,Drama,7.0,296
5047,movie,"Action,Crime,Thriller",5.9,1713
5048,movie,"Drama,Mystery,Thriller",7.3,11842
5049,movie,"Comedy,Drama,Family",7.4,74
5050,movie,"Crime,Drama,Horror",3.6,981
5051,movie,Comedy,5.5,44
5052,movie,"Crime,Drama,Thriller",5.9,2670
5053,short,"Documentary,History,Short",6.6,563
5054,tvSeries,"Crime,Drama,Fantasy",7.0,6784
5055,tvSeries,Reality-TV,6.6,3071
5056,tvSeries,"Crime,Drama,Fantasy",7.3,211
5057,tvSpecial,Comedy,6.2,795
5058,movie,Documentary,7.4,2408
5059,movie,Action,6.4,45
5060,short,"Comedy,Drama,Family",6.7,18
5061,short,"Animation,Short",6.2,5
5062,movie,Drama,6.5,3141
5063,tvSeries,"Crime,Drama",7.1,283
5064,movie,"Crime,Mystery",5.5,540
5065,movie,Drama,7.9,1828
5066,tvSpecial,"Comedy,Documentary",6.1,308
5067,movie,"Drama,Family,Music",6.0,329
5068,movie,Romance,7.1,290
5069,movie,"Drama,Mystery,Thriller",6.0,2411
5070,movie,"Action,Crime,Drama",6.3,3981
5071,movie,"Action,Adventure,Mystery",6.3,30362
5072,movie,"Drama,Romance",6.8,340
5073,movie,"Adventure,Family,Music",5.5,965
5074,video,"Adventure,Animation,Family",7.2,7693
5075,tvSeries,"Drama,Mystery,Thriller",5.9,7447
5076,tvSeries,Drama,5.9,10
5077,movie,"Comedy,Drama,Romance",6.0,29965
5078,video,"Drama,Romance",5.6,37
5079,movie,"Documentary,Drama,News",6.3,177
5080,movie,Documentary,7.2,67
5081,movie,"Comedy,Drama",5.3,1478
5082,movie,Drama,6.8,42132
5083,tvSeries,Animation,6.4,27
5084,movie,Comedy,6.8,15189
5085,tvSpecial,Comedy,6.8,751
5086,tvSpecial,Comedy,5.1,335
5087,movie,Documentary,6.6,476
5088,movie,Drama,6.6,204
5089,tvSeries,"Comedy,Romance",6.7,63
5090,movie,Drama,5.8,107
5091,short,"Drama,Short",7.8,72
5092,short,"Crime,Fantasy,Horror",7.7,6
5093,movie,Documentary,7.8,17
5094,movie,"Documentary,Music",6.9,1145
5095,movie,Drama,7.6,199
5096,video,"Action,Animation,Comedy",6.4,2775
5097,tvSpecial,Comedy,7.2,667
5098,tvSpecial,Comedy,7.3,2174
5099,tvSpecial,"Comedy,Documentary",7.8,2233
5100,tvSpecial,"Comedy,Documentary",7.6,3168
5101,tvSpecial,Comedy,7.6,3042
5102,movie,"Action,Adventure,Thriller",6.5,182816
5103,tvSeries,"Fantasy,Romance",7.5,674
5104,tvSeries,Drama,8.0,45
5105,movie,Documentary,6.7,4012
5106,movie,"Comedy,Drama",6.8,374
5107,tvSeries,"Game-Show,Reality-TV,Romance",4.5,7959
5108,tvMovie,"Biography,Drama,War",6.9,432
5109,movie,Comedy,5.9,399
5110,tvSeries,"Animation,Comedy,Drama",8.0,10941
5111,movie,"Action,Drama,Sport",7.0,5590
5112,movie,"Action,Adventure,Crime",5.9,2947
5113,movie,"Crime,Drama",6.8,13
5114,movie,"Comedy,Drama,Romance",6.7,4482
5115,movie,Comedy,4.3,786
5116,movie,"Action,Sci-Fi,Thriller",7.5,305515
5117,movie,"Action,Crime,Drama",5.6,18618
5118,tvSpecial,Comedy,6.2,1142
5119,movie,Drama,6.5,1530
5120,movie,"Comedy,Crime",7.4,7078
5121,movie,"Comedy,Crime",7.2,12231
5122,movie,"Crime,Horror,Mystery",3.5,328
5123,movie,"Action,Horror,Thriller",7.6,171641
5124,movie,Drama,8.1,640544
5125,movie,"Action,Crime,Drama",7.0,55874
5126,tvSeries,Thriller,6.6,2382
5127,movie,"Action,Drama,Sci-Fi",6.3,218278
5128,short,"Drama,Horror,Short",7.5,13
5129,movie,Documentary,7.4,834
5130,tvSeries,"Action,Animation,Sci-Fi",7.4,2519
5131,movie,"Adventure,Crime,Drama",7.2,20711
5132,movie,"Comedy,Drama,Horror",5.9,2879
5133,movie,"Adventure,Comedy",5.9,2769
5134,movie,"Documentary,Music",6.3,3737
5135,movie,Documentary,6.0,1427
5136,movie,"Documentary,Drama,Family",6.7,81
5137,movie,"Comedy,Horror",7.1,121840
5138,video,"Action,Comedy,Horror",5.3,16584
5139,video,"Action,Adventure,Comedy",5.3,12018
5140,video,"Action,Adventure,Comedy",5.5,2865
5141,movie,"Action,Crime,Drama",5.8,7646
5142,tvSpecial,Comedy,7.3,4673
5143,tvSpecial,Comedy,7.3,3509
5144,tvMiniSeries,"Crime,Documentary",7.4,1590
5145,tvSeries,"Comedy,Documentary",7.0,1181
5146,movie,Drama,7.0,249
5147,movie,"Action,Drama",4.8,2479
5148,movie,"Horror,Thriller",2.4,239
5149,movie,"Action,Crime,Thriller",6.3,67764
5150,movie,"Action,Adventure,Crime",6.4,110764
5151,tvEpisode,"Action,Crime,Reality-TV",6.5,6
5152,movie,"Action,Thriller",5.6,9865
5153,movie,Documentary,7.3,1506
5154,movie,Documentary,7.3,621
5155,tvSeries,"Animation,Family",6.0,100
5156,tvMiniSeries,"Biography,Drama,History",7.1,1861
5157,movie,"Adventure,Drama,Western",7.4,42783
5158,movie,"Action,Comedy,Crime",5.9,20803
5159,movie,"Crime,Thriller",5.2,656
5160,tvMovie,"Animation,Family",6.1,9
5161,tvSpecial,"Animation,Family",5.5,11
5162,tvSpecial,Animation,7.4,7
5163,movie,"Biography,Crime,Drama",7.5,77408
5164,tvEpisode,Reality-TV,6.9,33
5165,tvEpisode,"Comedy,Mystery,Sci-Fi",8.4,95
5166,tvMovie,"Horror,Mystery,Thriller",5.0,3902
5167,tvSeries,"Animation,Comedy",7.4,5114
5168,movie,"Biography,Drama,History",7.3,231
5169,movie,"Comedy,Drama",5.6,447
5170,movie,"Comedy,Drama",6.1,106
5171,movie,"Drama,Romance",7.1,2409
5172,movie,"Documentary,War",6.6,535
5173,tvEpisode,"Sci-Fi,Thriller",7.4,16
5174,tvMiniSeries,"Crime,Drama,Mystery",8.7,15
5175,movie,"Adventure,Animation,Comedy",6.4,86070
5176,tvEpisode,"Comedy,Talk-Show",5.4,5
5177,tvSeries,Comedy,7.1,6556
5178,movie,"Comedy,Drama,Horror",5.3,47356
5179,tvSeries,"Drama,Romance,Sci-Fi",6.3,709
5180,tvSeries,"Crime,Drama,Mystery",8.8,177878
5181,movie,"Action,Comedy,Crime",5.3,604
5182,movie,"Horror,Thriller",4.0,406
5183,movie,"Documentary,History,News",6.4,626
5184,tvSeries,Drama,7.7,37
5185,movie,Thriller,4.3,343
5186,movie,"Adventure,Drama,Romance",6.1,1765
5187,movie,Documentary,7.4,621
5188,tvSeries,"Horror,Thriller",6.5,3418
5189,movie,"Biography,Documentary,Sport",7.5,12204
5190,movie,"Crime,Horror,Mystery",7.5,2948
5191,movie,Drama,8.2,42650
5192,movie,"Action,Crime,Drama",7.8,27469
5193,movie,"Crime,Drama,Mystery",8.0,20368
5194,movie,"Comedy,Drama",3.7,705
5195,movie,"Crime,Drama,Romance",6.8,61
5196,tvSeries,"Action,Animation,Sci-Fi",6.9,1607
5197,movie,Drama,5.9,4275
5198,movie,Drama,7.8,1287
5199,movie,"Comedy,Drama",6.6,1294
5200,movie,Drama,6.2,9810
5201,movie,"Adventure,Comedy,Family",5.3,10540
5202,movie,Documentary,7.0,7317
5203,tvMiniSeries,"Crime,Drama",8.4,76069
5204,movie,Thriller,5.0,425
5205,tvMovie,Documentary,8.9,534
5206,movie,Drama,6.2,848
5207,movie,Documentary,7.9,273
5208,movie,"Comedy,Horror",5.3,48
5209,movie,Drama,6.2,4448
5210,tvEpisode,"Comedy,Talk-Show",5.0,7
5211,movie,"Crime,Drama,Thriller",7.4,229192
5212,movie,"Documentary,Sport",7.7,6813
5213,tvEpisode,"Comedy,Drama",8.5,2267
5214,short,"Adventure,Documentary,Short",7.1,1377
5215,tvMiniSeries,"Drama,Horror,Mystery",4.7,41
5216,movie,"Drama,Romance,War",7.0,1486
5217,movie,"Comedy,Romance",5.3,744
5218,movie,"Comedy,Drama,Romance",5.3,1887
5219,movie,"Drama,Fantasy,Horror",6.9,24712
5220,movie,"Drama,Horror,Sci-Fi",6.3,131428
5221,short,"Horror,Short",6.5,11
5222,movie,Comedy,3.4,535
5223,movie,"Adventure,Animation,Family",6.5,8965
5224,movie,"Drama,Family,Sport",5.9,923
5225,movie,"Comedy,Romance",6.9,147
5226,movie,"Comedy,Drama,Music",7.0,7286
5227,movie,"Horror,Mystery,Thriller",5.5,69368
5228,movie,"Crime,Drama,Thriller",5.7,3621
5229,movie,Drama,7.3,688
5230,tvSeries,"Crime,Drama,Thriller",7.0,1814
5231,movie,"Action,Mystery,Thriller",6.8,251029
5232,movie,"Action,Adventure,Comedy",6.1,5451
5233,tvSeries,Documentary,8.0,1500
5234,tvMiniSeries,Drama,8.0,60231
5235,tvSeries,Drama,7.3,165
5236,movie,"Documentary,Drama,History",7.7,2523
5237,movie,Drama,6.3,51
5238,tvSeries,"Crime,Documentary,Mystery",7.3,7702
5239,tvMovie,"Biography,Drama",6.3,379
5240,tvSeries,"Comedy,Drama",7.4,733
5241,tvSeries,"Comedy,Reality-TV",2.5,112
5242,movie,"Comedy,Drama,Romance",7.4,320668
5243,movie,Drama,5.5,116
5244,movie,Documentary,8.0,558
5245,movie,Drama,6.7,701
5246,movie,"Action,Thriller",7.1,717
5247,movie,"Crime,Drama,Thriller",7.0,217
5248,tvSpecial,Comedy,6.2,296
5249,movie,"Drama,Romance",7.4,3082
5250,movie,"Comedy,Drama",4.7,95
5251,movie,"Action,Drama,History",5.3,11652
5252,movie,Drama,8.0,2684
5253,movie,"Action,Drama,Sci-Fi",8.2,1043102
5254,tvSeries,"Action,Mystery,Thriller",8.3,4350
5255,tvSeries,"Documentary,Reality-TV",5.4,415
5256,tvSeries,"Action,Animation,Drama",7.4,4572
5257,tvEpisode,"Comedy,Talk-Show",4.8,6
5258,movie,"Comedy,Horror",5.6,7704
5259,movie,"Action,Crime,Drama",6.1,215
5260,movie,"Action,Crime,Drama",6.6,145311
5261,movie,"Comedy,Drama,Romance",6.9,1991
5262,movie,Drama,7.6,91
5263,movie,"Action,Biography,Crime",5.3,699
5264,movie,"Comedy,Romance",2.8,488
5265,movie,Documentary,6.0,107
5266,movie,"Horror,Mystery,Thriller",5.7,55210
5267,movie,"Drama,Mystery,Thriller",5.8,1295
5268,movie,Horror,6.2,36660
5269,movie,"Drama,Romance",7.0,1038
5270,movie,"Drama,Romance",5.7,556
5271,movie,"Action,Crime,Drama",7.2,1308
5272,movie,Action,6.0,2298
5273,movie,"Biography,Drama,History",6.7,7037
5274,tvSeries,"Action,Adventure,Crime",7.0,1565
5275,movie,"Biography,Crime,Drama",6.5,291
5276,short,"Comedy,Drama,Fantasy",6.3,6
5277,tvEpisode,"Drama,Fantasy,Horror",7.4,301
5278,movie,"Action,Adventure,Fantasy",4.3,1011
5279,tvEpisode,Documentary,6.9,92
5280,movie,"Action,Crime,Drama",5.8,1432
5281,movie,"Crime,Drama,Thriller",5.6,1907
5282,tvMiniSeries,"Animation,Drama,Fantasy",8.4,12897
5283,tvEpisode,"Animation,Drama,Fantasy",9.2,706
5284,tvSpecial,Comedy,6.9,1559
5285,tvSpecial,Comedy,7.8,977
5286,tvSpecial,Comedy,7.1,1089
5287,tvSpecial,Comedy,6.9,164
5288,movie,Drama,5.6,116
5289,movie,"Documentary,War",8.2,10531
5290,tvMovie,Documentary,6.2,26
5291,movie,Drama,6.0,52
5292,movie,"Drama,History",7.4,43
5293,movie,"Drama,Musical,Romance",6.6,9090
5294,movie,"Comedy,Drama",8.0,34043
5295,movie,"Mystery,Thriller",5.6,1257
5296,movie,Documentary,6.8,35
5297,movie,Documentary,6.2,5020
5298,movie,"Drama,Music",5.8,395
5299,tvSpecial,Comedy,6.4,712
5300,movie,"Drama,History,Romance",6.3,12196
5301,movie,Thriller,6.1,208
5302,movie,"Action,Crime,Drama",7.9,29389
5303,movie,"Comedy,Drama",7.5,19131
5304,movie,"Documentary,Drama",7.7,9
5305,movie,"Comedy,Drama",7.2,1671
5306,movie,Comedy,6.8,90973
5307,tvEpisode,"Action,Adventure,Drama",8.5,1929
5308,tvEpisode,"Action,Adventure,Drama",7.6,1564
5309,movie,"Comedy,Drama,Romance",7.6,28628
5310,movie,Drama,6.3,15585
5311,movie,Romance,7.1,74
5312,movie,Documentary,6.3,891
5313,movie,"Biography,Drama",6.4,1997
5314,movie,"Adventure,Drama,Mystery",5.6,22
5315,movie,"Adventure,Drama,Thriller",5.8,5820
5316,video,"Adventure,Animation,Comedy",7.7,718
5317,tvSpecial,Comedy,7.2,1562
5318,movie,Documentary,7.2,299
5319,tvSeries,Drama,7.1,4580
5320,movie,"Action,Crime,Thriller",6.2,86186
5321,movie,"Action,Adventure,Drama",7.2,148468
5322,movie,"Comedy,Drama,War",6.0,42505
5323,movie,"Action,Comedy,Crime",5.8,17330
5324,movie,Horror,4.1,391
5325,tvSeries,History,6.4,14
5326,movie,Thriller,5.4,266
5327,movie,Documentary,7.2,262
5328,movie,Documentary,6.3,59
5329,tvMiniSeries,"Action,Adventure,Animation",7.2,5365
5330,movie,"Action,Crime,Drama",7.1,17521
5331,movie,Documentary,5.5,22
5332,movie,"Comedy,Drama,Family",5.6,2934
5333,tvEpisode,"Comedy,Drama",8.0,7
5334,movie,Action,5.2,163
5335,movie,Documentary,4.7,72
5336,tvSeries,"Documentary,Game-Show",7.1,1055
5337,tvSeries,Drama,6.2,2263
5338,movie,"Crime,Drama,History",7.1,2028
5339,movie,"Drama,Music,Romance",6.2,36494
5340,movie,Thriller,4.7,566
5341,movie,"Action,Comedy,Drama",4.7,11064
5342,movie,"Drama,Mystery,Thriller",5.6,5591
5343,movie,"Comedy,Romance",5.8,1960
5344,movie,Drama,6.9,3864
5345,short,"Documentary,Short",5.5,485
5346,movie,Documentary,4.7,138
5347,movie,"Comedy,Drama",6.2,3298
5348,movie,"Comedy,Drama",5.6,14
5349,movie,Documentary,7.3,268
5350,movie,"Action,Biography,Drama",6.7,330
5351,movie,"Comedy,Romance",6.9,18847
5352,short,"Drama,Short",5.6,202
5353,movie,"Action,Comedy,War",4.3,1099
5354,movie,Comedy,6.2,3058
5355,movie,Drama,5.5,3548
5356,movie,"Comedy,Drama",6.9,3069
5357,video,"Action,Drama,Thriller",4.2,1465
5358,tvEpisode,Reality-TV,3.7,6
5359,movie,Drama,5.8,700
5360,movie,"Drama,War",7.0,470
5361,tvSeries,Musical,6.1,145
5362,tvMiniSeries,Comedy,6.9,7454
5363,movie,"Comedy,Drama,Family",5.8,60087
5364,movie,"Comedy,Romance",7.2,589
5365,movie,"Action,Adventure,Crime",6.9,109163
5366,movie,"Biography,Documentary,Music",7.6,12693
5367,movie,"Documentary,Drama,History",3.4,7
5368,movie,"Horror,Thriller",5.7,7035
5369,movie,"Drama,Horror,Mystery",6.6,118807
5370,tvEpisode,Documentary,6.1,75
5371,movie,"Drama,Thriller",4.7,1758
5372,movie,"Adventure,Comedy,Drama",5.0,187
5373,movie,Documentary,7.4,27544
5374,movie,Comedy,4.7,31
5375,movie,Documentary,7.1,968
5376,movie,Drama,5.8,1381
5377,short,"Biography,Documentary,Short",6.6,492
5378,movie,Drama,7.8,217649
5379,movie,"Comedy,Drama",3.1,306
5380,tvSeries,"Comedy,Drama,Romance",7.8,17
5381,movie,"Comedy,Drama,Romance",4.6,2608
5382,movie,"Action,Crime,Thriller",6.4,17971
5383,movie,Comedy,5.4,534
5384,movie,"Action,Adventure,Crime",5.4,3229
5385,movie,"Documentary,Family",7.0,167
5386,tvSeries,"Action,Drama",7.3,2475
5387,tvSeries,Drama,7.4,88
5388,movie,Romance,4.8,110
5389,tvSeries,"Comedy,Drama,Romance",8.0,1542
5390,tvMiniSeries,"Biography,Crime,Drama",8.9,96337
5391,movie,Documentary,7.6,486
5392,movie,"Comedy,Fantasy,Romance",6.4,43278
5393,movie,"Comedy,Crime,Drama",6.2,5750
5394,movie,Comedy,5.2,1878
5395,movie,"Comedy,Drama,Romance",4.0,538
5396,movie,"Comedy,Drama",7.0,5761
5397,movie,"Drama,Horror,Sci-Fi",4.4,1380
5398,movie,"Comedy,Musical,Romance",7.6,34655
5399,movie,"Adventure,Animation",7.0,3241
5400,movie,"Crime,Drama",5.7,9769
5401,movie,Comedy,4.3,230
5402,tvSeries,"Crime,Drama,Mystery",6.6,14595
5403,tvSeries,Reality-TV,7.0,1547
5404,tvSpecial,Comedy,6.4,1463
5405,tvSpecial,"Comedy,Documentary",6.3,817
5406,tvMiniSeries,"Crime,Documentary,Mystery",7.4,2314
5407,movie,Drama,5.3,2258
5408,movie,Documentary,5.4,1239
5409,tvMiniSeries,Documentary,7.3,820
5410,tvEpisode,Documentary,6.7,42
5411,movie,Documentary,5.5,63
5412,movie,"Drama,Thriller",7.5,2278
5413,tvMiniSeries,Documentary,8.0,479
5414,movie,"Comedy,Drama,Romance",6.1,50563
5415,movie,"Action,Adventure,Comedy",5.7,3490
5416,tvMiniSeries,"Crime,Documentary",8.2,25290
5417,movie,"Action,Comedy,Sci-Fi",5.0,153974
5418,movie,Drama,6.8,25079
5419,movie,"Drama,Fantasy,Horror",5.5,12262
5420,movie,"Biography,Documentary,Sport",7.6,3874
5421,movie,"Family,Fantasy,Musical",7.8,180489
5422,movie,Comedy,6.2,8394
5423,movie,"Biography,Drama,Horror",5.5,31074
5424,movie,"Adventure,Comedy,Drama",5.4,19231
